Province;Kabupaten;Kecamatan;Kelurahan;latitude;longitude;Kodepos
PAPUA;KABUPATEN PANIAI;PANIAI BARAT;WIYOGA / GEIKETAGO;-3.8430855;136.1613426;98763
PAPUA;KABUPATEN DEIYAI;TIGI BARAT;PIYAKEDIMI;-4.059878899999999;136.1661217;98764
PAPUA;KABUPATEN DEIYAI;TIGI BARAT;AYATEI;-4.0631196;136.2139385;98764
PAPUA;KABUPATEN DEIYAI;TIGI;YABA II;-4.0613203;136.3001269;98764
PAPUA;KABUPATEN DEIYAI;TIGI;OKOMOKEBO;-4.0635177;136.2761704;98764
PAPUA;KABUPATEN PANIAI;EKADIDE;AGAPO / WIDIMEIDA;-3.8350273;136.6319212;98766
PAPUA;KABUPATEN INTAN JAYA;SUGAPA;DEGEYABU/BUWISIGA;-3.798024;137.01939130000002;98768
PAPUA;KABUPATEN INTAN JAYA;HITADIPA;BALAIMAI;-3.735017;137.0850703;98768
PAPUA;KABUPATEN PANIAI;BOGOBAIDA;BOGOBAIDA / BOGODIDE;-3.578113;136.400872;98769
PAPUA;KABUPATEN PANIAI;BOGOBAIDA;NAWIPAWO;-3.578113;136.400872;98769
PAPUA;KABUPATEN INTAN JAYA;SUGAPA;EKNEMBA / ELENEMBA;-3.798024;137.01939130000002;98769
PAPUA;KABUPATEN DEIYAI;BOWOBADO;KOPAI;-4.1781004;136.49701159999998;98781
PAPUA;KABUPATEN DEIYAI;BOWOBADO;KOPAI;-4.1781004;136.49701159999998;98781
PAPUA;KABUPATEN INTAN JAYA;AGISIGA;UNABUNDAGA;-3.6638298;137.07776850000002;98783
PAPUA;KABUPATEN INTAN JAYA;AGISIGA;TEMBAGE;-3.6638298;137.07776850000002;98783
PAPUA;KABUPATEN INTAN JAYA;AGISIGA;KOMBOGISIGA;-3.6638298;137.07776850000002;98783
PAPUA;KABUPATEN INTAN JAYA;WANDAI;MOGALO;-3.729602;136.65122390000002;98784
PAPUA;KABUPATEN INTAN JAYA;WANDAI;DUBASIGA;-3.729602;136.65122390000002;98784
PAPUA;KABUPATEN INTAN JAYA;WANDAI;ISANDOGA;-3.729602;136.65122390000002;98784
PAPUA;KABUPATEN INTAN JAYA;BIANDOGA;MANIWO;-3.3780867;136.5933382;98784
PAPUA;KABUPATEN INTAN JAYA;WANDAI;JAE;-3.729602;136.65122390000002;98784
PAPUA;KABUPATEN INTAN JAYA;WANDAI;MBUGULO;-3.729602;136.65122390000002;98784
PAPUA;KABUPATEN NABIRE;YAUR;WAMI JAYA;-3.3860129;135.1985947;98852
PAPUA;KABUPATEN NABIRE;UWAPA;TOPO JAYA;-3.4547865;135.58182140000002;98853
PAPUA;KABUPATEN NABIRE;DIPA;DIKIYA;-3.7166521;135.7142063;98853
PAPUA;KABUPATEN NABIRE;MENOU;LOKODIMI;-3.5646579;135.43097749999998;98853
PAPUA;KABUPATEN NABIRE;MENOU;OGIYAI / WAISAI;1.270168;103.8129359;98853
PAPUA;KABUPATEN NABIRE;MENOU;YEGEUGI;-3.5371269999999995;135.7142063;98853
PAPUA;KABUPATEN DOGIYAI;MAPIA;ABAUGI / OBAIKAGOPA;-3.9070611;135.8659561;98854
PAPUA;KABUPATEN DOGIYAI;MAPIA TENGAH;TUAMANI / ATOU;-4.0384992;135.851709;98854
PAPUA;KABUPATEN DOGIYAI;MAPIA TENGAH;GABAUKUNU;-4.1000009;135.80899340000002;98854
PAPUA;KABUPATEN DOGIYAI;MAPIA TENGAH;UKUDAWATA / UPIBEGA;-4.0449969;135.7805375;98854
PAPUA;KABUPATEN NABIRE;SIRIWO;SIRIWO/ UNIPO;-3.3800854;136.0944845;98854
PAPUA;KABUPATEN NABIRE;SIRIWO;MABOU;-3.193425;136.2282927;98854
PAPUA;KABUPATEN DOGIYAI;KAMU SELATAN;BOGOYA TEUGI;-4.1601705;136.01818799999998;98862
PAPUA;KABUPATEN DOGIYAI;KAMU SELATAN;MAKIDIMI / YEPO;-4.1601705;136.01818799999998;98862
PAPUA;KABUPATEN DOGIYAI;KAMU SELATAN;PUWETA II;-4.0602646;136.07619230000003;98862
PAPUA;KABUPATEN DOGIYAI;KAMU SELATAN;PUWETA I;-4.0602646;136.07619230000003;98862
PAPUA;KABUPATEN DOGIYAI;KAMU SELATAN;BOTUMOMA;-4.1601705;136.01818799999998;98862
PAPUA;KABUPATEN DOGIYAI;KAMU SELATAN;POUWOUDA;-4.0339402;136.09209840000003;98862
PAPUA;KABUPATEN DOGIYAI;KAMU UTARA;KUYAKAGO;-3.9221025;136.0944845;98863
PAPUA;KABUPATEN DOGIYAI;KAMU UTARA;YAMETADI;-3.9221025;136.0944845;98863
PAPUA;KABUPATEN PUNCAK JAYA;YAMBI;DANGGENPAGA;-3.7838342;137.931715;98911
PAPUA;KABUPATEN PUNCAK JAYA;MUARA;YAMBIDUGUM;-3.4467891;137.84272980000003;98911
PAPUA;KABUPATEN PUNCAK JAYA;MUARA;DOLIGOBAK;-3.4467891;137.84272980000003;98911
PAPUA;KABUPATEN PUNCAK JAYA;PAGALEME;LUNGGUNERI;-3.7076944;137.98864419999998;98911
PAPUA;KABUPATEN PUNCAK JAYA;IRIMULI;WANDENGGOBAK;-3.706764;138.0059825;98911
PAPUA;KABUPATEN PUNCAK JAYA;IRIMULI;YIGINIKIME;-4.0845986000000005;137.1866179;98911
PAPUA;KABUPATEN PUNCAK JAYA;TINGGINAMBUT;YUGUMBELAWI;-3.7215687000000006;138.0605108;98912
PAPUA;KABUPATEN PUNCAK JAYA;KALOME;BINGGELUME;-3.4467891;137.84272980000003;98912
PAPUA;KABUPATEN PUNCAK JAYA;DOKOME;URAGE;-3.6419682;137.9564594;98913
PAPUA;KABUPATEN PUNCAK JAYA;DOKOME;KUMIBUT;-3.6419682;137.9564594;98913
PAPUA;KABUPATEN PUNCAK JAYA;GUBUME;LINGGUNI;-3.6578128;138.234377;98915
PAPUA;KABUPATEN PUNCAK JAYA;GUBUME;NOBA-NOBA;-3.6578128;138.234377;98915
PAPUA;KABUPATEN PUNCAK JAYA;NUME;AKWIPAGA;-3.4467891;137.84272980000003;98915
PAPUA;KABUPATEN PUNCAK JAYA;TAGANOMBAK;LAWORAGE;-4.0845986000000005;137.1866179;98915
PAPUA;KABUPATEN PUNCAK JAYA;WAEGI;WURUNIKIME;-3.4467891;137.84272980000003;98916
PAPUA;KABUPATEN PUNCAK JAYA;YAMONERI;ABERIAMBUT;-3.7823745;138.169733;98916
PAPUA;KABUPATEN PUNCAK JAYA;YAMONERI;JIMBENERI;-3.7823745;138.169733;98916
PAPUA;KABUPATEN PUNCAK JAYA;ILU;MEGEWI MEGEWA;-3.7596088;138.1796732;98916
PAPUA;KABUPATEN PUNCAK JAYA;WAEGI;PAGARUGOM;-4.0845986000000005;137.1866179;98916
PAPUA;KABUPATEN PUNCAK JAYA;WAEGI;NAKOGWE;-4.0845986000000005;137.1866179;98916
PAPUA;KABUPATEN PUNCAK JAYA;WAEGI;JIBINGGAME;-4.0845986000000005;137.1866179;98916
PAPUA;KABUPATEN PUNCAK JAYA;WAEGI;AGOBAGA;-4.0845986000000005;137.1866179;98916
PAPUA;KABUPATEN PUNCAK JAYA;DAGAI;DAGAI;-3.3609897000000006;137.9614096;98917
PAPUA;KABUPATEN PUNCAK JAYA;FAWI;TURMO;-3.3157958;137.6849007;98917
PAPUA;KABUPATEN PUNCAK JAYA;KIYAGE;TENGGABANGWI;-3.191475;137.9416114;98917
PAPUA;KABUPATEN PUNCAK JAYA;DAGAI;FARIDE;-3.3609897000000006;137.9614096;98917
PAPUA;KABUPATEN PUNCAK JAYA;MEWOLUK;GININIK;-3.731296700000001;137.9614096;98918
PAPUA;KABUPATEN PUNCAK JAYA;MOLANIKIME;BELABA;-3.4467891;137.84272980000003;98918
PAPUA;KABUPATEN PUNCAK JAYA;MOLANIKIME;TIOLEME;-3.4467891;137.84272980000003;98918
PAPUA;KABUPATEN PUNCAK;WANGBE;MARILAUKIN;-3.8885768;137.48827619999997;98971
PAPUA;KABUPATEN PUNCAK;WANGBE;JINDAK / ALFALIN;-3.8885768;137.48827619999997;98971
PAPUA;KABUPATEN PUNCAK;BEOGA;TINGGILBET / DANGBET;-3.8171911;137.33150759999998;98971
PAPUA;KABUPATEN PUNCAK;BEOGA;JAMBUL/ATTI;-3.7722033;137.3510778;98971
PAPUA;KABUPATEN PUNCAK;BEOGA;WAMKI/DENGKIBUMA;-3.8905997;137.2728413;98971
PAPUA;KABUPATEN PUNCAK;GOME;YANGGERENOK;-3.5432139;137.3706554;98972
PAPUA;KABUPATEN PUNCAK;SINAK;KUMIKOMO;-3.7982427;137.7834888;98973
PAPUA;KABUPATEN PUNCAK;SINAK;YAURIA / WAMBRU;-3.7982427;137.7834888;98973
PAPUA;KABUPATEN PUNCAK;POGOMA;BOKOMA / POGOMA;-3.7173825;137.7243139;98973
PAPUA;KOTA JAYAPURA;JAYAPURA UTARA;BAYANGKARA;-2.5177184;140.6741875;99112
PAPUA;KOTA JAYAPURA;JAYAPURA SELATAN;TAHIMA SOROMA;-2.5452498;140.72154790000002;99221
PAPUA;KOTA JAYAPURA;MUARA TAMI;HOLTEKAM;-2.6243045;140.783206;99351
PAPUA;KOTA JAYAPURA;MUARA TAMI;KAMPUNG MOSSO;-2.7039709;140.94976469999995;99351
PAPUA;KABUPATEN JAYAPURA;SENTANI;IFALE / AJAU;-2.6034626;140.51614640000005;99352
PAPUA;KABUPATEN JAYAPURA;EBUNGFAU;ATABAR;-2.6567838;140.534262;99352
PAPUA;KABUPATEN SARMI;BONGGO TIMUR;TAMARSARI;-2.3806383;139.7524306;99355
PAPUA;KABUPATEN SARMI;BONGGO;TARONTA;-2.3865694;139.4872858;99355
PAPUA;KABUPATEN JAYAPURA;KEMTUK GRESI;DEMETIM;-2.7427989;140.2888599;99357
PAPUA;KABUPATEN JAYAPURA;SENTANI BARAT;SABRON YORU;-2.530999;140.4172254;99358
PAPUA;KABUPATEN JAYAPURA;NIMBORAN;KUIPONS;-2.6409799;140.1215169;99361
PAPUA;KABUPATEN JAYAPURA;NIMBORAN;YENGGU BARU;-2.6040484;140.118946;99361
PAPUA;KABUPATEN SARMI;PANTAI TIMUR;SUNUM / YAMNA;-2.0081173;139.2499328;99371
PAPUA;KABUPATEN SARMI;PANTAI TIMUR;BETAF III;-2.116809;139.256805;99371
PAPUA;KABUPATEN SARMI;PANTAI TIMUR BAGIAN BARAT;NENGKE II / NENGKE BARU;-2.0369968000000003;139.1170862;99371
PAPUA;KABUPATEN SARMI;TOR ATAS;DENANDER;-2.1378855;138.85986509999998;99372
PAPUA;KABUPATEN SARMI;TOR ATAS;KONDERJAN;-2.2713596000000003;138.7995122;99372
PAPUA;KABUPATEN SARMI;TOR ATAS;SAKRON TANE;-2.2713596000000003;138.7995122;99372
PAPUA;KABUPATEN SARMI;SARMI SELATAN;MUNUKANIA;-2.057107;138.6790007;99373
PAPUA;KABUPATEN SARMI;SARMI SELATAN;WAPOANIA;-2.057107;138.6790007;99373
PAPUA;KABUPATEN SARMI;SARMI;ARMO;-1.6826683;138.7969989;99373
PAPUA;KABUPATEN SARMI;SARMI;TAFAREWAR;-1.8720681;138.7291822;99373
PAPUA;KABUPATEN SARMI;APAWER HULU;KWAPITANIA;-2.0469798;138.35890859999998;99374
PAPUA;KABUPATEN SARMI;APAWER HULU;SYURIMANIA;-2.0469798;138.35890859999998;99374
PAPUA;KABUPATEN MAMBERAMO RAYA;MAMBERAMO TENGAH;MARINE VALEN;-2.3804461;138.4787258;99376
PAPUA;KABUPATEN KEEROM;TOWE;TERPONES;-3.8329389;140.8872648;99466
PAPUA;KABUPATEN KEEROM;TOWE;TEFALMA;-3.8329389;140.8872648;99466
PAPUA;KABUPATEN KEEROM;TOWE;TEFALMA;-3.7691644;140.7520591;99466
PAPUA;KABUPATEN KEEROM;ARSO;UPT PIR III / BAGIA;-2.9087678;140.77349109999997;99468
PAPUA;KABUPATEN KEEROM;ARSO;NAWA / SAWANAWA;-3.0833868;140.59641240000002;99468
PAPUA;KABUPATEN KEEROM;SKANTO;UPT ARSO III / JAIFURI;-2.7934315;140.6275108;99469
PAPUA;KABUPATEN KEEROM;SKANTO;UPT ARSO XIII / NARAMBEN;-2.8372251;140.64306580000002;99469
PAPUA;KABUPATEN KEEROM;SKANTO;UPT ARSO IV / ARSOPURA;-2.790946;140.5653294;99469
PAPUA;KABUPATEN KEEROM;SKANTO;UPT ARSO XIV / WULUKUBUN;-2.8616426;140.66381189999998;99469
PAPUA;KABUPATEN JAYAWIJAYA;NAPUA;HAELEKMA;-4.139337;138.86993030000002;99511
PAPUA;KABUPATEN JAYAWIJAYA;ASOTIPO;PUTAGAIMA;-4.1048519;138.6990679;99511
PAPUA;KABUPATEN JAYAWIJAYA;NAPUA;WILEKAMA/SAWAREK;-4.139337;138.86993030000002;99511
PAPUA;KABUPATEN JAYAWIJAYA;TRIKORA;DINGGILMO;-4.2950352;138.6990679;99511
PAPUA;KABUPATEN JAYAWIJAYA;WAMENA;HUREKAMA;-4.1064869;138.9152456;99511
PAPUA;KABUPATEN JAYAWIJAYA;WAMENA;LANTIPO;-4.0991845;138.9253206;99511
PAPUA;KABUPATEN JAYAWIJAYA;WAMENA;ONAIMA;-4.0896175;138.9452481;99511
PAPUA;KABUPATEN JAYAWIJAYA;POPUGOBA;POPUGOBA;-4.1666341000000005;139.0514094;99511
PAPUA;KABUPATEN JAYAWIJAYA;LIBAREK;MULIMA;-4.0004481;138.7995122;99552
PAPUA;KABUPATEN JAYAWIJAYA;KURULU;WAGA - WAGA;-3.9585273;138.9555563;99552
PAPUA;KABUPATEN JAYAWIJAYA;WITA WAYA;KORMA;-4.0272708;138.9152456;99552
PAPUA;KABUPATEN JAYAWIJAYA;USILIMO;MEAGAIMA;-4.092744000000001;138.9516853;99552
PAPUA;KABUPATEN JAYAWIJAYA;USILIMO;UDULUMO;-3.9275897;138.8674138;99552
PAPUA;KABUPATEN MAMBERAMO TENGAH;KELILA;ONGGOBALO/GWIPU;-3.8019187999999993;138.7040858;99553
PAPUA;KABUPATEN MAMBERAMO TENGAH;ERAGAYAM;WANILOK/YELAM;-3.6567652;138.83974030000002;99553
PAPUA;KABUPATEN MAMBERAMO TENGAH;KELILA;TONGRIK/YINAGA;-3.7584977;138.6990679;99553
PAPUA;KABUPATEN MAMBERAMO TENGAH;ERAGAYAM;ENGGAIMA;-3.6567652;138.83974030000002;99553
PAPUA;KABUPATEN MAMBERAMO TENGAH;KELILA;YALONGGOLO;-3.7584977;138.6990679;99553
PAPUA;KABUPATEN JAYAWIJAYA;SILO KARNO DOGA;ELABOGE;-3.9858274;138.6890334;99554
PAPUA;KABUPATEN JAYAWIJAYA;SILO KARNO DOGA;WENENGGULIK;-4.1234782;138.86993030000002;99554
PAPUA;KABUPATEN JAYAWIJAYA;ASOLOGAIMA;LOGOT;-3.9252776;138.761668;99554
PAPUA;KABUPATEN JAYAWIJAYA;MULIAMA;HALEFA;-3.9749398;138.76936;99554
PAPUA;KABUPATEN JAYAWIJAYA;MULIAMA;MULIAMA;-4.0065038;138.76936;99554
PAPUA;KABUPATEN JAYAWIJAYA;MULIAMA;PILABAGA;-4.0065038;138.76936;99554
PAPUA;KABUPATEN JAYAWIJAYA;MULIAMA;HUKULAGI;-4.0065038;138.76936;99554
PAPUA;KABUPATEN JAYAWIJAYA;MUSATFAK;ANEGERA;-3.9810287;138.86993030000002;99554
PAPUA;KABUPATEN LANNY JAYA;GUPURA;TEYIKO;-3.9458311;138.613832;99555
PAPUA;KABUPATEN LANNY JAYA;GUNA;GUKOP;-3.971033;138.31902759999997;99556
PAPUA;KABUPATEN JAYAWIJAYA;YALENGGA;YELENGGA;-3.8864149;138.80453909999997;99557
PAPUA;KABUPATEN JAYAWIJAYA;BUGI;TAGUNIK;-3.8488307;138.8347102;99557
PAPUA;KABUPATEN MAMBERAMO TENGAH;ILUGWA;ILUSILIMO;-3.8376574;138.9807651;99557
PAPUA;KABUPATEN JAYAWIJAYA;KORAGI;TELEGAWI;-4.0004481;138.7995122;99557
PAPUA;KABUPATEN JAYAWIJAYA;YALENGGA;WANANUK DUA;-3.8864149;138.80453909999997;99557
PAPUA;KABUPATEN JAYAWIJAYA;TAGIME;YONGGAPURA;-3.8151532;138.7291822;99557
PAPUA;KABUPATEN JAYAWIJAYA;WOLLO;WOLLO;-4.0004481;138.7995122;99557
PAPUA;KABUPATEN JAYAWIJAYA;WOLLO;WODLAMA;-3.8390829;138.86993030000002;99557
PAPUA;KABUPATEN JAYAWIJAYA;BOLAKME;PAITMOS;-3.8465735;138.7291822;99557
PAPUA;KABUPATEN JAYAWIJAYA;BPIRI;IRILINGGA;-3.819833;138.80956650000002;99557
PAPUA;KABUPATEN MAMBERAMO TENGAH;KOBAKMA;SAMABEGULIK;-3.6988528;139.17271780000002;99558
PAPUA;KABUPATEN TOLIKARA;TAGINERI;YIMBANIME;-3.3467854;138.1299903;99561
PAPUA;KABUPATEN TOLIKARA;KAMBONERI;HABAGI;-3.3612384;138.2592606;99561
PAPUA;KABUPATEN TOLIKARA;BEWANI;BITILABUR;-3.3985904;138.6790007;99561
PAPUA;KABUPATEN TOLIKARA;TAGINERI;TAMOK  LAMALUK;-3.3467854;138.1299903;99561
PAPUA;KABUPATEN TOLIKARA;BOKONDINI;JAWALENE;-3.6881747;138.68036569999998;99561
PAPUA;KABUPATEN TOLIKARA;BOKONDINI;TENGGAMA;-3.6881747;138.68036569999998;99561
PAPUA;KABUPATEN TOLIKARA;BIUK;TOMAGI;-3.6868026;138.4362607;99562
PAPUA;KABUPATEN TOLIKARA;NELAWI;YILOGONIME;-3.6405616;138.46248530000005;99562
PAPUA;KABUPATEN TOLIKARA;BIUK;YILUK;-3.6295046;138.45624019999997;99562
PAPUA;KABUPATEN TOLIKARA;BIUK;BINIME;-3.68071;138.46623269999998;99562
PAPUA;KABUPATEN TOLIKARA;NUMBA;KARAGIGELOK;-3.6004488;138.5287267;99562
PAPUA;KABUPATEN TOLIKARA;WUGI;WURONGGI / WURAGI;-3.7106736;138.5299773;99562
PAPUA;KABUPATEN TOLIKARA;GOYAGE;TIGIKUN;-3.73627;138.448747;99562
PAPUA;KABUPATEN TOLIKARA;YUNERI;OMIMBUR;-3.4934183;138.41878459999998;99562
PAPUA;KABUPATEN TOLIKARA;YUNERI;MOPI / YUNIKI;-3.4934183;138.41878459999998;99562
PAPUA;KABUPATEN TOLIKARA;YUNERI;GEMBILOME;-3.4934183;138.41878459999998;99562
PAPUA;KABUPATEN TOLIKARA;WUNIN;NUMBOBOTON;-3.5954271;138.57877280000002;99562
PAPUA;KABUPATEN TOLIKARA;NELAWI;TIMOJINO;-3.6427104;138.448747;99562
PAPUA;KABUPATEN TOLIKARA;WENAM;MILI;1.2523358999999998;103.821705;99562
PAPUA;KABUPATEN TOLIKARA;KONDAGA;SILABULA;-3.5875375;138.4712296;99562
PAPUA;KABUPATEN TOLIKARA;KAI;PIRALOME;-3.6118537000000006;138.5237246;99562
PAPUA;KABUPATEN TOLIKARA;WENAM;KOPENAWI;1.2523358999999998;103.821705;99562
PAPUA;KABUPATEN TOLIKARA;KUBU;NUMBUGAWI;-3.6970602;138.5137217;99562
PAPUA;KABUPATEN TOLIKARA;KUBU;TIYANGUPUR;-3.6970602;138.5137217;99562
PAPUA;KABUPATEN TOLIKARA;KUBU;KUBUGIWA;-3.6970602;138.5137217;99562
PAPUA;KABUPATEN TOLIKARA;WUGI;BUANG LUDA;-3.6617731;138.3040797;99562
PAPUA;KABUPATEN TOLIKARA;KARUBAGA;GURIKAGEWAK;-3.6761367;138.48872240000003;99562
PAPUA;KABUPATEN TOLIKARA;KARUBAGA;EBENHAIZER;-3.6761367;138.48872240000003;99562
PAPUA;KABUPATEN TOLIKARA;NELAWI;KENDEMEYA;-3.6427104;138.448747;99562
PAPUA;KABUPATEN TOLIKARA;ANAWI;LINGGIR;1.2523358999999998;103.821705;99562
PAPUA;KABUPATEN TOLIKARA;KARUBAGA;KOGIMAGE;-3.6761367;138.48872240000003;99562
PAPUA;KABUPATEN TOLIKARA;WENAM;BAGANAGAPURA;-3.6584966;138.5562465;99562
PAPUA;KABUPATEN TOLIKARA;KARUBAGA;KULUNAME;-3.6761367;138.48872240000003;99562
PAPUA;KABUPATEN LANNY JAYA;BALINGGA;BINOLANGEN;-4.130659;138.35890859999998;99563
PAPUA;KABUPATEN LANNY JAYA;MOKONI;NAME;-3.9330994;138.4038094;99563
PAPUA;KABUPATEN LANNY JAYA;BRUWA;LONGGAPURA;-3.971033;138.31902759999997;99563
PAPUA;KABUPATEN LANNY JAYA;TIOMNERI;GUBO;-3.8169291;138.35890859999998;99563
PAPUA;KABUPATEN LANNY JAYA;TIOM;LONGGALO;-3.9143876;138.28913590000002;99563
PAPUA;KABUPATEN LANNY JAYA;YIGINUA;GOLIME;-3.971033;138.31902759999997;99563
PAPUA;KABUPATEN NDUGA;MUGI;KEREP ANGGOMA;-4.2798832;138.3489356;99564
PAPUA;KABUPATEN NDUGA;MUGI;YALSENGGE;-4.2798832;138.3489356;99564
PAPUA;KABUPATEN NDUGA;MAPENDUMA;MAPENDUMA;-4.484785400000001;138.2194523;99564
PAPUA;KABUPATEN NDUGA;INIKGAL;DAKBIRI;-4.4069496;138.2393528;99564
PAPUA;KABUPATEN NDUGA;GESELMA;GESELEMA;-4.453740799999999;138.00102819999998;99564
PAPUA;KABUPATEN NDUGA;YIGI;YEBADOLA;-4.2423544;138.37886;99564
PAPUA;KABUPATEN NDUGA;YIGI;BOROIT;-4.2423544;138.37886;99564
PAPUA;KABUPATEN NDUGA;KEGAYEM;PEYA PEYA;-4.4069496;138.2393528;99564
PAPUA;KABUPATEN NDUGA;KREPKURI;BANGGABAEK;-4.4069496;138.2393528;99565
PAPUA;KABUPATEN JAYAWIJAYA;PELEBAGA;NUKAHILAPOK;-4.0477734;138.7342029;99566
PAPUA;KABUPATEN JAYAWIJAYA;HUBIKIAK;HUBIKIAK;-4.0583185;138.90517230000003;99566
PAPUA;KABUPATEN JAYAWIJAYA;HUBIKIAK;MUSIAIMA;-4.0583185;138.90517230000003;99566
PAPUA;KABUPATEN JAYAWIJAYA;HUBIKOSI;KOSIMEAGA;-4.0746927;138.84980180000002;99566
PAPUA;KABUPATEN JAYAWIJAYA;IBELE;AYUBAIBUR;-4.0514956;138.7944857;99566
PAPUA;KABUPATEN LANNY JAYA;BALINGGA BARAT;YEYUGU/GILUBANDU;-4.130659;138.35890859999998;99567
PAPUA;KABUPATEN LANNY JAYA;BALINGGA;TUWEWAK;-4.130659;138.35890859999998;99567
PAPUA;KABUPATEN LANNY JAYA;AWINA;DOLINGGAME;-3.971033;138.31902759999997;99567
PAPUA;KABUPATEN LANNY JAYA;AWINA;TINGGIRA;-3.971033;138.31902759999997;99567
PAPUA;KABUPATEN LANNY JAYA;AYUMNATI;NINGONAK;-3.971033;138.31902759999997;99567
PAPUA;KABUPATEN TOLIKARA;NUNGGAWI;TINOWENE;-3.7472595;138.36888340000002;99568
PAPUA;KABUPATEN TOLIKARA;NUNGGAWI;TIMOBUR;-3.7472595;138.36888340000002;99568
PAPUA;KABUPATEN TOLIKARA;NUNGGAWI;KURIPA;-3.7472595;138.36888340000002;99568
PAPUA;KABUPATEN TOLIKARA;KANGGIME;LIGIMBAK;-3.6494902;138.39632340000003;99568
PAPUA;KABUPATEN TOLIKARA;KANGGIME;KUGIMALUK;-3.6525365;138.3813544;99568
PAPUA;KABUPATEN TOLIKARA;AWEKU;TIONGGI;-3.619617;138.383849;99568
PAPUA;KABUPATEN TOLIKARA;NUNGGAWI;DELELAH;-3.7472595;138.36888340000002;99568
PAPUA;KABUPATEN TOLIKARA;BOGONUK;ALINDUDA;-3.6257981;138.25179430000003;99568
PAPUA;KABUPATEN TOLIKARA;DOW;TIGOU;-3.4046801;138.4987208;99569
PAPUA;KABUPATEN TOLIKARA;DOW;BIJERE;-3.4407706;138.448747;99569
PAPUA;KABUPATEN TOLIKARA;TIMORI;BOLOBUR;-3.613288700000001;138.45595519999998;99569
PAPUA;KABUPATEN TOLIKARA;TELENGGEME;ALUKUNI;-3.6046251;138.3938283;99569
PAPUA;KABUPATEN TOLIKARA;PANAGA;ERAGANI SATU;-3.564598;138.5137217;99569
PAPUA;KABUPATEN TOLIKARA;PANAGA;SAKSI MELER;-3.5576934;138.4587382;99569
PAPUA;KABUPATEN YAHUKIMO;KURIMA;WULUAGAIMA;-4.2290399;139.0312164;99571
PAPUA;KABUPATEN YAHUKIMO;KURIMA;LOTIA/HUGLOT;-4.2290399;139.0312164;99571
PAPUA;KABUPATEN YAHUKIMO;KURIMA;LUHULEMA;-4.2290399;139.0312164;99571
PAPUA;KABUPATEN YAHUKIMO;SILIMO;MOMNOWAK;-4.4906921;139.00094030000002;99571
PAPUA;KABUPATEN NDUGA;MAM;PAPUAREM;-4.4069496;138.2393528;99571
PAPUA;KABUPATEN NDUGA;MAM;KIBIAREM;-4.3924801;138.2592606;99571
PAPUA;KABUPATEN NDUGA;YAL;SUWELAMA;-4.4069496;138.2393528;99571
PAPUA;KABUPATEN YAHUKIMO;MUGI;HENDANG;-4.3914781;138.9832866;99571
PAPUA;KABUPATEN YAHUKIMO;WERIMA;HONOASUOK;-4.2894085;139.1019233;99571
PAPUA;KABUPATEN YAHUKIMO;UKHA;WALIAGELEMA;-4.3082011;138.9001364;99571
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKBAB;TUPOPLYON;-4.528941400000001;140.5549719;99572
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKBAB;DUMPASIK;-4.528941400000001;140.5549719;99572
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKBAB;ATEMBAPOL;-4.528941400000001;140.5549719;99572
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;TEIRAPLU;SINAMI;-3.8184435;140.32754269999998;99572
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;TEIRAPLU;TAIRAPLU;-3.8310636;140.26566200000002;99572
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;PEPERA;OK TELABE;-4.8870157;140.7416707;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;PEPERA;OKBONTENAM;-4.8870157;140.7416707;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKSOP;ATENAR;-4.8141932;140.5239096;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;ALEMSOM;SUNTAMON;-4.7239845;140.2862819;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;ALEMSOM;IMIRIYI;-4.7239845;140.2862819;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;ALEMSOM;TIMBAL;-4.7239845;140.2862819;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKSIBIL;OKMAKOT;-4.9392363;140.6015944;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;ALEMSOM;BAKWALIM YUB;-4.7239845;140.2862819;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;ALEMSOM;MIRUMAN;-4.7239845;140.2862819;99573
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKSEBANG;MANGABIT;-4.558987200000001;140.51355890000002;99574
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKSAMOL;OKDUNAN;-4.858034099999999;140.86124130000002;99574
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKSAMOL;OKDILAN;-4.8733629;140.9940726;99574
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;OKSAMOL;AUTPAHIT;-4.8616069;140.913299;99574
PAPUA;KABUPATEN PEGUNUNGAN BINTANG;KAWOR;TARANGOP;-5.122204;140.5549719;99575
